CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Street,Supervisor District,Neighborhood,Police District,Latitude,Longitude,Point,Source,Media URL
12118177,02/21/2020 05:32:00 PM,02/21/2020 09:12:00 PM,02/21/2020 09:12:00 PM,Closed,Case Resolved,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Moscone Recreation Center, 1800 CHESTNUT ST, SAN FRANCISCO, CA, 94123",CHESTNUT ST,2,Marina,NORTHERN,37.802124023438,-122.433135986328,"(37.80212402, -122.43313599)",Phone,
12118349,02/21/2020 06:23:00 PM,02/21/2020 09:17:00 PM,02/21/2020 09:17:00 PM,Closed,Comment Noted,311 Supervisor Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Richmond Recreation Center, SAN FRANCISCO, CA, 94121",18TH AVE,1,Inner Richmond,RICHMOND,37.78386333,-122.48078833,"(37.78386333, -122.48078833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12118349/photos
12118968,02/22/2020 05:47:00 AM,03/10/2020 08:00:27 AM,03/10/2020 08:00:27 AM,Closed,Case Resolved - The work was performed under work order #SMY-218335. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Electrical,"Crocker Amazon Playground, , SAN FRANCISCO, CA, 94134",Crocker Amazon Playground,11,Crocker Amazon,INGLESIDE,37.714046478271,-122.429237365723,"(37.71404648, -122.42923737)",Phone,
12056905,02/08/2020 12:19:00 PM,02/15/2020 08:32:36 AM,02/15/2020 08:32:36 AM,Closed,"Case Resolved
Our custodians already took care this",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Joseph L. Alioto Performing Arts Piazza, , SAN FRANCISCO, CA, 94102",Joseph L. Alioto Performing Arts Piazza,6,Civic Center,NORTHERN,37.7797,-122.42,"(37.7797, -122.42)",Mobile/Open311,http://mobile311.sfgov.org/reports/12056905/photos
12128553,02/24/2020 12:38:00 PM,03/13/2020 11:07:15 AM,03/13/2020 11:07:15 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75077156,-122.4053999,"(37.75077156, -122.4053999)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128553/photos
12060944,02/09/2020 01:41:00 PM,03/04/2020 02:46:23 PM,03/04/2020 02:46:23 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"GGP Panhandle, , SAN FRANCISCO, CA, 94117",GGP Panhandle,5,Panhandle,PARK,37.772243488615,-122.449767077456,"(37.77224349, -122.44976708)",Mobile/Open311,http://mobile311.sfgov.org/reports/12060944/photos
12064754,02/10/2020 11:40:00 AM,02/10/2020 02:24:04 PM,02/10/2020 02:24:04 PM,Closed,Case Resolved - Issue addressed by staff.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - UrbanForestry,Tree_Fell_Over,"Collins P. Huntington Park, , SAN FRANCISCO, CA, 94108",Collins P. Huntington Park,3,Nob Hill,CENTRAL,37.792163848877,-122.412155151367,"(37.79216385, -122.41215515)",Phone,
12070416,02/11/2020 12:29:00 PM,02/18/2020 07:30:30 AM,02/18/2020 07:30:30 AM,Closed,Case Resolved - The work was performed under work order #SMY-217816. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Fulton Playground, SAN FRANCISCO, CA, 94121",27TH AVE,1,Outer Richmond,RICHMOND,37.7735284,-122.4868916,"(37.7735284, -122.4868916)",Web,
12143636,02/27/2020 10:00:00 AM,,02/27/2020 04:38:22 PM,Open,N/A,RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"1001 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132",LAKE MERCED BLVD,7,Lakeshore,TARAVAL,37.71288667,-122.48941167,"(37.71288667, -122.48941167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12143636/photos
12074927,02/12/2020 11:04:00 AM,02/12/2020 01:51:00 PM,02/12/2020 01:51:00 PM,Closed,Case is a Duplicate - Same as #12064568,RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Koshland Park, , SAN FRANCISCO, CA, 94102",Koshland Park,5,Lower Haight,NORTHERN,37.773246765137,-122.426727294922,"(37.77324677, -122.42672729)",Phone,
12073567,02/12/2020 08:02:00 AM,02/12/2020 12:20:00 PM,02/12/2020 12:20:00 PM,Closed,Case Resolved - wrong adress,DPW Ops Queue,Rec and Park Requests,Park - Park_Patrol,Other,"3120 QUINTARA ST, SAN FRANCISCO, CA, 94116",QUINTARA ST,4,Outer Sunset,TARAVAL,37.743295,-122.49951167,"(37.743295, -122.49951167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12073567/photos
12136792,02/26/2020 02:47:00 AM,02/26/2020 04:14:00 PM,02/26/2020 04:14:00 PM,Closed,Case is a Duplicate,RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Other,"3856 20TH ST, SAN FRANCISCO, CA, 94114",20TH ST,8,Mission Dolores,MISSION,37.75504453,-122.4266601,"(37.75504453, -122.4266601)",Mobile/Open311,
12078220,02/13/2020 12:05:00 AM,02/20/2020 04:37:00 PM,02/20/2020 04:37:00 PM,Closed,Comment Noted,RPD Public Affairs Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Ocean View Playground, , SAN FRANCISCO, CA, 94112",Ocean View Playground,11,Oceanview,TARAVAL,37.7162809,-122.4575292,"(37.7162809, -122.4575292)",Web,
12141935,02/26/2020 09:16:00 PM,02/28/2020 08:14:24 AM,02/28/2020 08:14:24 AM,Closed,"Case Resolved
This issue has been resolved.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Parkside Square, , SAN FRANCISCO, CA, 94116",Parkside Square,4,Parkside,TARAVAL,37.738745530722,-122.484859966531,"(37.73874553, -122.48485997)",Mobile/Open311,http://mobile311.sfgov.org/reports/12141935/photos
12141941,02/26/2020 09:18:00 PM,03/02/2020 07:51:38 AM,03/02/2020 07:51:38 AM,Closed,"Case Resolved
The graffiti has been removed from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,Intersection of 26TH AVE and END (2600 BLOCK OF),26TH AVE,4,Parkside,TARAVAL,37.737255,-122.48051333,"(37.737255, -122.48051333)",Mobile/Open311,http://mobile311.sfgov.org/reports/12141941/photos
12143650,02/27/2020 10:02:00 AM,02/28/2020 08:13:27 AM,02/28/2020 08:13:27 AM,Closed,"Case Resolved
The posted signage has been removed",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"1001 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132",LAKE MERCED BLVD,7,Lakeshore,TARAVAL,37.71225,-122.4889,"(37.71225, -122.4889)",Mobile/Open311,http://mobile311.sfgov.org/reports/12143650/photos
12143647,02/27/2020 10:02:00 AM,03/02/2020 02:11:49 PM,03/02/2020 02:11:49 PM,Closed,"Case Resolved
The posted signage has been removed from this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"1001 LAKE MERCED BLVD, SAN FRANCISCO, CA, 94132",LAKE MERCED BLVD,7,Lakeshore,TARAVAL,37.7145,-122.48452833,"(37.7145, -122.48452833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12143647/photos
12085285,02/14/2020 12:54:00 PM,02/19/2020 01:07:00 PM,02/19/2020 01:07:00 PM,Closed,Case Resolved,DPW Ops Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"501 BROTHERHOOD WAY, SAN FRANCISCO, CA, 94132",BROTHERHOOD WAY,7,Merced Heights,TARAVAL,37.712329864502,-122.467132568359,"(37.71232986, -122.46713257)",Phone,
12151274,02/28/2020 03:13:00 PM,03/05/2020 08:30:47 AM,03/05/2020 08:30:47 AM,Closed,Case Resolved - The work was performed under work order #SMY-218753. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Structural_Maintenance,Electrical,"Laurel Hill Playground, SAN FRANCISCO, CA, 94118",EUCLID AVE,2,Laurel Heights / Jordan Park,RICHMOND,37.783935546875,-122.450942993164,"(37.78393555, -122.45094299)",Phone,
12152025,02/28/2020 05:20:27 PM,02/28/2020 08:41:00 PM,02/28/2020 08:41:00 PM,Closed,Case is a Duplicate,RPD NSA Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Jefferson Square, , SAN FRANCISCO, CA, 94102",Jefferson Square,6,Cathedral Hill,NORTHERN,37.782275719884,-122.425440831897,"(37.78227572, -122.42544083)",Mobile/Open311,
12153567,02/29/2020 08:59:00 AM,03/13/2020 11:27:37 AM,03/13/2020 11:27:37 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75092691,-122.40524568,"(37.75092691, -122.40524568)",Mobile/Open311,http://mobile311.sfgov.org/reports/12153567/photos
12123263,02/23/2020 10:17:00 AM,02/24/2020 03:03:24 PM,02/24/2020 03:03:24 PM,Closed,"Case Resolved
Can was emptied",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"29th and Diamond Open Space, , SAN FRANCISCO, CA, 94131",29th and Diamond Open Space,8,Noe Valley,INGLESIDE,37.74332833,-122.43557833,"(37.74332833, -122.43557833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12123263/photos
12043346,02/05/2020 02:30:00 PM,02/08/2020 06:57:53 AM,02/08/2020 06:57:53 AM,Closed,Case Resolved,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,Intersection of EL CAMINO DEL MAR and END (1300 BLOCK OF),EL CAMINO DEL MAR,1,Lincoln Park / Ft. Miley,RICHMOND,37.781313418791,-122.501966003537,"(37.78131342, -122.501966)",Mobile/Open311,
12056594,02/08/2020 11:21:00 AM,03/04/2020 02:44:59 PM,03/04/2020 02:44:59 PM,Closed,Case Resolved,RPD GGP Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Golden Gate Park, , SAN FRANCISCO, CA, 94122",Golden Gate Park,1,Golden Gate Park,RICHMOND,37.765245,-122.50833833,"(37.765245, -122.50833833)",Mobile/Open311,http://mobile311.sfgov.org/reports/12056594/photos
12056786,02/08/2020 11:58:00 AM,02/28/2020 11:14:36 AM,02/28/2020 11:14:36 AM,Closed,"Case Resolved
Trash has been removed",RPD Natural Areas Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Corona Heights, , SAN FRANCISCO, CA, 94114",Corona Heights,8,Corona Heights,PARK,37.765444805392,-122.438713327994,"(37.76544481, -122.43871333)",Mobile/Open311,http://mobile311.sfgov.org/reports/12056786/photos
12056818,02/08/2020 12:05:00 PM,,03/05/2020 03:05:15 PM,Open,N/A,RPD Natural Areas Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Peixotto Playground, , SAN FRANCISCO, CA, 94114",Peixotto Playground,8,Corona Heights,PARK,37.765834786668,-122.438218810302,"(37.76583479, -122.43821881)",Mobile/Open311,http://mobile311.sfgov.org/reports/12056818/photos
12123043,02/23/2020 09:26:00 AM,02/24/2020 11:49:57 AM,02/24/2020 11:49:57 AM,Closed,"Case Resolved
Electrical box cover was replaced.",RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Patricia's Green in Hayes Valley, , SAN FRANCISCO, CA, 94102",Patricia's Green in Hayes Valley,5,Hayes Valley,NORTHERN,37.7761995,-122.4244069,"(37.7761995, -122.4244069)",Mobile/Open311,http://mobile311.sfgov.org/reports/12123043/photos
12120612,02/22/2020 01:30:00 PM,02/27/2020 10:37:00 PM,02/27/2020 10:37:00 PM,Closed,Case Resolved,RPD Park Patrol Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,"648 GREAT HWY, SAN FRANCISCO, CA, 94121",GREAT HWY,1,Sutro Heights,RICHMOND,37.776572169006,-122.51176868441,"(37.77657217, -122.51176868)",Mobile/Open311,http://mobile311.sfgov.org/reports/12120612/photos
12122806,02/23/2020 08:25:00 AM,,02/23/2020 09:45:07 AM,Open,N/A,DPW - Bureau of Urban Forestry - G,Rec and Park Requests,Park - UrbanForestry,Other,"917 22ND ST, SAN FRANCISCO, CA, 94107",22ND ST,10,Dogpatch,BAYVIEW,37.75455,-122.39086167,"(37.75455, -122.39086167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12122806/photos
12066048,02/10/2020 02:39:00 PM,02/11/2020 05:50:00 AM,02/11/2020 05:50:00 AM,Closed,"Case Resolved - FOR DRIVEWAY ENFORCEMENT YOU HAVE TO CONTACT 
(415)553-1200 PROMPT (5)",SFMTA - Parking Enforcement - G,Rec and Park Requests,Park - Park_Patrol,Other,"283 JUANITA WAY, SAN FRANCISCO, CA, 94127",JUANITA WAY,7,Sherwood Forest,INGLESIDE,37.736096737924,-122.457311111868,"(37.73609674, -122.45731111)",Mobile/Open311,http://mobile311.sfgov.org/reports/12066048/photos
12151597,02/28/2020 04:02:00 PM,03/04/2020 09:59:12 AM,03/04/2020 09:59:12 AM,Closed,"Case Resolved
The yogurt has been cleaned up at this location.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Junipero Serra Playground, SAN FRANCISCO, CA, 94132",STONECREST DR,7,Stonestown,TARAVAL,37.72527833,-122.47406667,"(37.72527833, -122.47406667)",Mobile/Open311,http://mobile311.sfgov.org/reports/12151597/photos
12153156,02/29/2020 07:05:00 AM,02/29/2020 08:47:00 AM,02/29/2020 08:47:00 AM,Closed,Case Resolved - Reported to GGNRA via email at goga_maintenance_workorderdesk@nps.gov,311 Supervisor Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"660 GREAT HWY, SAN FRANCISCO, CA, 94121",GREAT HWY,1,Sutro Heights,RICHMOND,37.773922006635,-122.511677155385,"(37.77392201, -122.51167716)",Mobile/Open311,http://mobile311.sfgov.org/reports/12153156/photos
12156217,02/29/2020 10:11:00 PM,,03/01/2020 08:51:33 AM,Open,N/A,RPD Natural Areas Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Other,"John McLaren Park, , SAN FRANCISCO, CA, 94134",John McLaren Park,10,McLaren Park,INGLESIDE,37.718082427979,-122.419075012207,"(37.71808243, -122.41907501)",Phone,
12026043,02/01/2020 04:30:00 PM,02/07/2020 02:30:25 PM,02/07/2020 02:30:25 PM,Closed,Case Resolved - The work was performed under work order #SMY-217482. The issue noted in the service request has been addressed.?Please open a new service request if you require further assistance.,RPD TMA Queue,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Cayuga Playground, 301 NAGLEE AVE, SAN FRANCISCO, CA, 94112",NAGLEE AVE,11,Outer Mission,INGLESIDE,37.714053392695,-122.450327972869,"(37.71405339, -122.45032797)",Mobile/Open311,http://mobile311.sfgov.org/reports/12026043/photos
12028797,02/02/2020 01:54:00 PM,02/07/2020 10:55:36 AM,02/07/2020 10:55:36 AM,Closed,"Case Resolved
The tarp has been removed from the fence area.",RPD Park Service Area 4 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"West Portal Playground, , SAN FRANCISCO, CA, 94127",West Portal Playground,7,West Portal,TARAVAL,37.741603851318,-122.465240478516,"(37.74160385, -122.46524048)",Phone,
12043603,02/05/2020 03:15:00 PM,02/07/2020 06:18:41 AM,02/07/2020 06:18:41 AM,Closed,"Case Resolved
Duplicate of 12025786",RPD Park Service Area 5 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Buena Vista Park, , SAN FRANCISCO, CA, 94117",Buena Vista Park,8,Buena Vista,PARK,37.77080333,-122.44075,"(37.77080333, -122.44075)",Mobile/Open311,http://mobile311.sfgov.org/reports/12043603/photos
12044039,02/05/2020 04:29:00 PM,02/07/2020 07:21:36 AM,02/07/2020 07:21:36 AM,Closed,"Case Resolved
Cleared",RPD GGP Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"100 MARTIN LUTHER KING JR DR, SAN FRANCISCO, CA, 94117",MARTIN LUTHER KING JR DR,5,Golden Gate Park,RICHMOND,37.766919010354,-122.462120410169,"(37.76691901, -122.46212041)",Mobile/Open311,http://mobile311.sfgov.org/reports/12044039/photos
12044064,02/05/2020 04:35:00 PM,02/07/2020 07:48:29 AM,02/07/2020 07:48:29 AM,Closed,"Case Resolved
Area is clear",RPD Park Patrol Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,Intersection of 3RD AVE and LINCOLN WAY,3RD AVE,5,Golden Gate Park,PARK,37.766622070553,-122.460204220635,"(37.76662207, -122.46020422)",Mobile/Open311,http://mobile311.sfgov.org/reports/12044064/photos
12050164,02/07/2020 12:30:47 AM,02/07/2020 03:30:00 PM,02/07/2020 03:30:00 PM,Closed,Insufficient Information Provided,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Excelsior Playground, , SAN FRANCISCO, CA, 94112",Excelsior Playground,11,Excelsior,INGLESIDE,37.7222842,-122.4310455,"(37.7222842, -122.4310455)",Mobile/Open311,
12050876,02/07/2020 08:06:00 AM,02/12/2020 11:45:55 AM,02/12/2020 11:45:55 AM,Closed,Case Resolved,RPD Natural Areas Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"660 GREAT HWY, SAN FRANCISCO, CA, 94121",GREAT HWY,1,Sutro Heights,RICHMOND,37.775236963488,-122.510369225795,"(37.77523696, -122.51036923)",Web,
12053015,02/07/2020 01:20:00 PM,02/18/2020 08:47:00 AM,02/18/2020 08:47:00 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75071032,-122.4053067,"(37.75071032, -122.4053067)",Mobile/Open311,http://mobile311.sfgov.org/reports/12053015/photos
12053020,02/07/2020 01:21:00 PM,,02/08/2020 08:16:21 AM,Open,N/A,DPH - Other - G,Rec and Park Requests,Park - Structural_Maintenance,Recreation_Equipment,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75078853,-122.4053352,"(37.75078853, -122.4053352)",Mobile/Open311,http://mobile311.sfgov.org/reports/12053020/photos
12053580,02/07/2020 02:46:50 PM,02/07/2020 05:04:00 PM,02/07/2020 05:04:00 PM,Closed,Unable to Locate,RPD NSA Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Moscone Recreation Center, 1800 CHESTNUT ST, SAN FRANCISCO, CA, 94123",CHESTNUT ST,2,Marina,NORTHERN,37.80143667,-122.43379167,"(37.80143667, -122.43379167)",Mobile/Open311,http://mobile311.sfgov.org/reports/12053580/photos
12054720,02/07/2020 06:19:00 PM,,02/07/2020 06:31:20 PM,Open,N/A,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Park_Patrol,Park_Rules_Violation,"Duboce Park, , SAN FRANCISCO, CA, 94117",Duboce Park,8,Duboce Triangle,PARK,37.76961517334,-122.43342590332,"(37.76961517, -122.4334259)",Phone,
12060787,02/09/2020 01:16:00 PM,02/14/2020 09:03:00 PM,02/14/2020 09:03:00 PM,Closed,Case Transferred,311 Service Request Queue - Hold,Rec and Park Requests,Park - UrbanForestry,Other,"Mountain Lake Park, SAN FRANCISCO, CA, 94118",11TH AVE,2,Presidio Terrace,RICHMOND,37.788001544545,-122.469032489906,"(37.78800154, -122.46903249)",Mobile/Open311,http://mobile311.sfgov.org/reports/12060787/photos
12128268,02/24/2020 11:55:48 AM,02/24/2020 12:06:00 PM,02/24/2020 12:06:00 PM,Closed,"Cancelled - Vehicle parking issues are not handled by the SF Recreation and Parks Dept.  Also, the location needs to be verified as there is conflicting information.  Please call the SF MTA / Dept. of Parking and Traffic to report this, their phone number is 415-553-1200.  Thank you.",RPD NSA Queue,Rec and Park Requests,Park - Structural_Maintenance,Pavement,"Jackson Playground, , SAN FRANCISCO, CA, 94107",Jackson Playground,10,Potrero Hill,SOUTHERN,37.7683633,-122.3992884,"(37.7683633, -122.3992884)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128268/photos
12128562,02/24/2020 12:39:00 PM,,02/24/2020 02:37:56 PM,Open,N/A,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75085401,-122.40545422,"(37.75085401, -122.40545422)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128562/photos
12128541,02/24/2020 12:36:00 PM,03/13/2020 10:59:24 AM,03/13/2020 10:59:24 AM,Closed,Case Resolved,RPD Park Service Area 6 Queue,Rec and Park Requests,Park - Structural_Maintenance,Graffiti,"Potrero del Sol, , SAN FRANCISCO, CA, 94110",Potrero del Sol,10,Potrero Hill,MISSION,37.75056134,-122.40512095,"(37.75056134, -122.40512095)",Mobile/Open311,http://mobile311.sfgov.org/reports/12128541/photos
